sequence_number,sequence,complete,length,id,document_name,link,sequences
34,we-te-i-we-te-i,True,6,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
35,GRA,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
36,T,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
37,1,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
38,V,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
39,2,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
40,wo-ro-ti-ja-o,True,5,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
41,do-so-mo,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
42,we-te-i-we-te-i,True,6,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
43,GRA,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
44,T,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
45,3,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
46,V,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
47,2,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
48,ka-ra-i,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
49,do-so-mo,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
50,we-te-i-we-te-i,True,6,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
51,GRA,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
52,V,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
53,3,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
54,a-ne-o,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
55,do-so-mo,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
56,we-te-i-we-te-i,True,6,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
57,GRA,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
58,T,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
59,2,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
60,V,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
61,3,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
62,ru-ko-u-ro,True,4,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
63,do-so-mo,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
64,we-te-i-we-te-i,True,6,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
65,GRA,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
66,V,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
67,qs,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
68,o-ka,True,2,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
69,do-so-mo,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
70,we-te-i-we-te-i,True,6,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
71,GRA,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
72,T,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
73,2,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
74,V,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
75,1,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
76,pi-ro-ta-wo,True,4,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
77,do-so-mo,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
78,we-te-i-we-te-i,True,6,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
79,GRA,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
80,T,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
81,2,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
82,V,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
83,qs,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
84,ku-da-ma-ro,True,4,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
85,do-so-mo,True,3,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
86,we-te-i-we-te-i,True,6,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
87,GRA,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
88,T,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
89,2,True,1,4961,VOL X 2,https://liber.cnr.it/tablet/view/4961,89
1,se-no,True,2,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
2,po-se-da-o-ne,True,5,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
3,do-so-mo,True,3,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
4,GRA,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
5,T,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
6,5,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
7,*34-ke-te-si,True,4,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
8,do-so-mo,True,3,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
9,GRA,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
10,V,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
11,2,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
12,we-da-ne-wo,True,4,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
13,do-so-mo,True,3,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
14,GRA,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
15,V,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
16,2,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
17,di-wi-je-we,True,4,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
18,do-so-mo,True,3,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
19,GRA,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
20,V,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
21,2,True,1,4962,VOL X 2,https://liber.cnr.it/tablet/view/4962,21
1,ko-pe-re-u,True,4,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
2,po-se-da-o-ne,True,5,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
3,do-so-mo,True,3,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
4,GRA,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
5,1,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
6,T,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
7,5,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
8,*34-ke-te-si,True,4,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
9,do-so-mo,True,3,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
10,GRA,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
11,T,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
12,1,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
13,V,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
14,4,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
15,we-da-ne-we,True,4,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
16,do-so-mo,True,3,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
17,GRA,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
18,T,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
19,1,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
20,V,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
21,4,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
22,di-wi-je-we,True,4,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
23,do-so-mo,True,3,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
24,GRA,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
25,T,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
26,1,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
27,V,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
28,4,True,1,4963,VOL X 2,https://liber.cnr.it/tablet/view/4963,28
1,o-po-ro-me-no,True,5,4964,VOL X 2,https://liber.cnr.it/tablet/view/4964,28
2,po-se-da-o-ne,True,5,4964,VOL X 2,https://liber.cnr.it/tablet/view/4964,28
3,do-so-mo,True,3,4964,VOL X 2,https://liber.cnr.it/tablet/view/4964,28
4,GRA,True,1,4964,VOL X 2,https://liber.cnr.it/tablet/view/4964,28
5,1,True,1,4964,VOL X 2,https://liber.cnr.it/tablet/view/4964,28
